OBJECTID_1,Join_Count,TARGET_FID,OBJECTID,BLDGID,MEAN_AVGHT,Shape_Leng,donut,Field1,OID_,Time_UTC,Lat,Lon,Temp_K_,DewPoint_K_,RelHumid,Pressure,RadDir_Wm_2_,RadDiff_Wm_2_,LWRad,SWNorm,SWRad,WindDir_from_,WindSpeed_ms_1_,SnowDepth_cm_,x,coord,coord_X,coord_Y,T_F,BUFF_DIST,ORIG_FID,ORIG_FID_1,Shape_Area_1,Shape_Length,Shape_Area
297,3,296,297,14398.000000000000000,9.670000000000000,0.001346624461310,0,690,690,2015-01-01_00:00:00,41.884810999999999,-87.633422999999993,268.049834999999970,254.803328999999990,33.767467000000003,100066.781250000000000,0,0,181.967605999999990,0,0,242.217468000000000,8.093510000000000,0,NA,41.884811 -87.633423;41.885662 -87.634552;41.885662 -87.633423,-87.633422999999993,41.884810999999999,22.819702999999901,45.000000000000000,690,690,0.000000878630407,0.003789259999962,0.000000032961775
298,2,297,298,14597.000000000000000,106.410000000000000,0.002048306361580,0,698,698,2015-01-01_00:00:00,41.884864999999998,-87.624297999999996,268.108337000000010,254.834686000000000,33.631720999999999,100119.570312000000000,0,0,181.875031000000010,0,0,240.808578000000010,7.738586000000000,0,NA,41.884865 -87.624298;41.885719 -87.624298,-87.624297999999996,41.884864999999998,22.925006600000000,45.000000000000000,698,698,0.000000878630407,0.003789259999962,0.000000199403438
299,3,298,299,14669.000000000000000,35.439999999999998,0.002588349070340,0,697,697,2015-01-01_00:00:00,41.884861000000001,-87.625427000000002,268.101256999999980,254.830826000000000,33.647835000000001,100112.242188000000000,0,0,181.883286000000000,0,0,240.976776000000000,7.780368000000000,0,NA,41.884861 -87.625427;41.8857 -87.626587;41.885708 -87.625427,-87.625427000000002,41.884861000000001,22.912262599999998,45.000000000000000,697,697,0.000000878630407,0.003789259999962,0.000000295898099
300,4,299,300,14674.000000000000000,49.890000000000001,0.002126059548680,0,697,697,2015-01-01_00:00:00,41.884861000000001,-87.625427000000002,268.101256999999980,254.830826000000000,33.647835000000001,100112.242188000000000,0,0,181.883286000000000,0,0,240.976776000000000,7.780368000000000,0,NA,41.884861 -87.625427;41.884865 -87.624298;41.885708 -87.625427;41.885719 -87.624298,-87.625427000000002,41.884861000000001,22.912262599999998,45.000000000000000,697,697,0.000000878630407,0.003789259999962,0.000000278556238
301,4,300,301,14692.000000000000000,30.559999999999999,0.003612527576960,0,695,695,2015-01-01_00:00:00,41.884850000000000,-87.627716000000007,268.085265999999990,254.822266000000010,33.685009000000001,100098.281250000000000,0,0,181.910857999999990,0,0,241.316848999999990,7.864985000000000,0,NA,41.88485 -87.627716;41.884857 -87.626587;41.885689 -87.627716;41.8857 -87.626587,-87.627716000000007,41.884850000000000,22.883478799999999,45.000000000000000,695,695,0.000000878630407,0.003789260000076,0.000000590347916
302,4,301,302,14697.000000000000000,49.880000000000003,0.006141742451680,0,692,692,2015-01-01_00:00:00,41.884822999999997,-87.631134000000003,268.062164000000000,254.809998000000010,33.739131999999998,100079.101562000000000,0,0,181.942459000000010,0,0,241.879150000000010,8.004234000000000,0,NA,41.884823 -87.631134;41.88483 -87.630005;41.885677 -87.631134;41.885685 -87.630005,-87.631134000000003,41.884822999999997,22.841895200000000,45.000000000000000,692,692,0.000000878630407,0.003789259999962,0.000001215419195
303,4,302,303,14701.000000000000000,139.410000000000000,0.002022279750750,0,687,687,2015-01-01_00:00:00,41.884799999999998,-87.636841000000004,268.029906999999980,254.792678999999990,33.813884999999999,100047.695312000000000,0,0,181.993102999999990,0,0,242.738144000000010,8.238676000000000,0,NA,41.8848 -87.636841;41.8848 -87.635681;41.885643 -87.636841;41.885651 -87.635712,-87.636841000000004,41.884799999999998,22.783832600000000,45.000000000000000,687,687,0.000000878628786,0.003789256000005,0.000000255105794
304,4,303,304,14705.000000000000000,66.310000000000002,0.004748809243290,0,690,690,2015-01-01_00:00:00,41.884810999999999,-87.633422999999993,268.049834999999970,254.803328999999990,33.767467000000003,100066.781250000000000,0,0,181.967605999999990,0,0,242.217468000000000,8.093510000000000,0,NA,41.884811 -87.633423;41.884815 -87.632263;41.885662 -87.633423;41.88567 -87.632263,-87.633422999999993,41.884810999999999,22.819702999999901,45.000000000000000,690,690,0.000000878630407,0.003789259999962,0.000000763853327
305,4,304,305,14711.000000000000000,60.630000000000003,0.004098299644290,0,691,691,2015-01-01_00:00:00,41.884815000000003,-87.632262999999995,268.056701999999970,254.806975999999990,33.751381000000002,100072.960938000000000,0,0,181.953612999999990,0,0,242.046584999999990,8.046849000000000,0,NA,41.884815 -87.632263;41.884823 -87.631134;41.88567 -87.632263;41.885677 -87.631134,-87.632262999999995,41.884815000000003,22.832063600000001,45.000000000000000,691,691,0.000000878630407,0.003789259999962,0.000001072746140
306,4,305,306,14713.000000000000000,34.359999999999999,0.003414737739260,0,694,694,2015-01-01_00:00:00,41.884846000000003,-87.628844999999998,268.078461000000000,254.818603999999990,33.700726000000003,100091.710938000000000,0,0,181.921203999999990,0,0,241.506926999999990,7.909261000000000,0,NA,41.884846 -87.628845;41.88485 -87.627716;41.885689 -87.628845;41.885689 -87.627716,-87.628844999999998,41.884846000000003,22.871229799999998,45.000000000000000,694,694,0.000000878630407,0.003789259999962,0.000000613896915
307,3,306,307,14714.000000000000000,56.399999999999999,0.002583949086240,0,686,686,2015-01-01_00:00:00,41.884788999999998,-87.637969999999996,268.022064000000000,254.788574000000010,33.832526999999999,100040.976562000000000,0,0,182.003479000000000,0,0,242.902221999999990,8.283951000000000,0,NA,41.884789 -87.63797;41.8848 -87.636841;41.885643 -87.636841,-87.637969999999996,41.884788999999998,22.769715200000000,45.000000000000000,686,686,0.000000878628786,0.003789256000005,0.000000252831683
308,4,307,308,14718.000000000000000,13.320000000000000,0.004098605910180,0,688,688,2015-01-01_00:00:00,41.884799999999998,-87.635681000000005,268.036316000000000,254.796111999999990,33.798972999999997,100054.195312000000000,0,0,181.985763999999990,0,0,242.561600000000000,8.193038000000000,0,NA,41.8848 -87.635681;41.884804 -87.634552;41.885651 -87.635712;41.885662 -87.634552,-87.635681000000005,41.884799999999998,22.795368799999999,45.000000000000000,688,688,0.000000878628786,0.003789256000005,0.000000593040229
309,2,308,309,14720.000000000000000,36.539999999999999,0.002279173687280,0,688,688,2015-01-01_00:00:00,41.884799999999998,-87.635681000000005,268.036316000000000,254.796111999999990,33.798972999999997,100054.195312000000000,0,0,181.985763999999990,0,0,242.561600000000000,8.193038000000000,0,NA,41.8848 -87.635681;41.885651 -87.635712,-87.635681000000005,41.884799999999998,22.795368799999999,45.000000000000000,688,688,0.000000878628786,0.003789256000005,0.000000320203664
310,1,309,310,14794.000000000000000,10.150000000000000,0.000735988172616,0,717,717,2015-01-01_00:00:00,41.885688999999999,-87.627716000000007,268.084411999999990,254.821198000000010,33.683959999999999,100097.312500000000000,0,0,181.903609999999990,0,0,241.354583999999990,7.872789000000000,0,NA,41.885689 -87.627716,-87.627716000000007,41.885688999999999,22.881941599999902,45.000000000000000,717,717,0.000000878641751,0.003789288000007,0.000000017386629
311,2,310,311,14933.000000000000000,11.850000000000000,0.004326713324600,0,713,713,2015-01-01_00:00:00,41.885669999999998,-87.632262999999995,268.057007000000000,254.806519000000010,33.747546999999997,100071.914062000000000,0,0,181.951828000000010,0,0,242.072540000000000,8.055339000000000,0,NA,41.88567 -87.632263;41.885677 -87.631134,-87.632262999999995,41.885669999999998,22.832612600000001,45.000000000000000,713,713,0.000000878641751,0.003789288000007,0.000000130880525
312,1,311,312,14938.000000000000000,11.990000000000000,0.000267622911710,0,711,711,2015-01-01_00:00:00,41.885662000000004,-87.634551999999999,268.041779000000020,254.798476999999990,33.783484999999999,100059.406250000000000,0,0,181.976058999999990,0,0,242.402496000000010,8.149104000000000,0,NA,41.885662 -87.634552,-87.634551999999999,41.885662000000004,22.805202200000100,45.000000000000000,711,711,0.000000878641751,0.003789288000007,0.000000003960133
313,1,312,313,14944.000000000000000,9.570000000000000,0.000701100079337,0,717,717,2015-01-01_00:00:00,41.885688999999999,-87.627716000000007,268.084411999999990,254.821198000000010,33.683959999999999,100097.312500000000000,0,0,181.903609999999990,0,0,241.354583999999990,7.872789000000000,0,NA,41.885689 -87.627716,-87.627716000000007,41.885688999999999,22.881941599999902,45.000000000000000,717,717,0.000000878641751,0.003789288000007,0.000000018374061
314,4,313,314,15400.000000000000000,43.240000000000002,0.003519153931520,0,717,717,2015-01-01_00:00:00,41.885688999999999,-87.627716000000007,268.084411999999990,254.821198000000010,33.683959999999999,100097.312500000000000,0,0,181.903609999999990,0,0,241.354583999999990,7.872789000000000,0,NA,41.885689 -87.627716;41.8857 -87.626587;41.886543 -87.627747;41.886547 -87.626587,-87.627716000000007,41.885688999999999,22.881941599999902,45.000000000000000,717,717,0.000000878641751,0.003789288000007,0.000000460211726
315,4,314,315,15419.000000000000000,54.600000000000001,0.002225310263730,0,718,718,2015-01-01_00:00:00,41.885700000000000,-87.626587000000001,268.091766000000010,254.825165000000000,33.666953999999997,100104.265625000000000,0,0,181.892959999999990,0,0,241.176514000000000,7.827845000000000,0,NA,41.8857 -87.626587;41.885708 -87.625427;41.886547 -87.626587;41.886547 -87.625458,-87.626587000000001,41.885700000000000,22.895178800000000,45.000000000000000,718,718,0.000000878641751,0.003789288000007,0.000000284249361
316,4,315,316,15460.000000000000000,84.349999999999994,0.003398958458540,0,712,712,2015-01-01_00:00:00,41.885662000000004,-87.633422999999993,268.048737000000020,254.802185000000010,33.767254000000001,100065.695312000000000,0,0,181.965515000000010,0,0,242.244492000000010,8.101732999999999,0,NA,41.885662 -87.633423;41.88567 -87.632263;41.886509 -87.633423;41.886517 -87.632294,-87.633422999999993,41.885662000000004,22.817726600000000,45.000000000000000,712,712,0.000000878641751,0.003789288000007,0.000000397187714
317,2,316,317,15461.000000000000000,80.120000000000005,0.001973653635680,0,711,711,2015-01-01_00:00:00,41.885662000000004,-87.634551999999999,268.041779000000020,254.798476999999990,33.783484999999999,100059.406250000000000,0,0,181.976058999999990,0,0,242.402496000000010,8.149104000000000,0,NA,41.885662 -87.634552;41.886509 -87.634583,-87.634551999999999,41.885662000000004,22.805202200000100,45.000000000000000,711,711,0.000000878641751,0.003789288000007,0.000000235961225
318,3,317,318,15641.000000000000000,130.330000000000010,0.002366539029390,0,709,709,2015-01-01_00:00:00,41.885643000000002,-87.636841000000004,268.028900000000020,254.791610999999990,33.813518999999999,100046.507812000000000,0,0,181.992293999999990,0,0,242.752777000000010,8.246484000000001,0,NA,41.885643 -87.636841;41.885651 -87.635712;41.88649 -87.635712,-87.636841000000004,41.885643000000002,22.782019999999999,45.000000000000000,709,709,0.000000878641751,0.003789288000121,0.000000307474984
319,4,318,319,15719.000000000000000,110.090000000000000,0.004215564340550,0,720,720,2015-01-01_00:00:00,41.885719000000002,-87.624297999999996,268.108703999999990,254.834213000000010,33.627578999999997,100118.742188000000000,0,0,181.869307999999990,0,0,240.849411000000000,7.744636000000000,0,NA,41.885719 -87.624298;41.885723 -87.623169;41.88657 -87.624298;41.886574 -87.623169,-87.624297999999996,41.885719000000002,22.925667199999999,45.000000000000000,720,720,0.000000878641751,0.003789288000007,0.000000664513843
320,1,319,320,15879.000000000000000,69.379999999999995,0.001614821479490,0,737,737,2015-01-01_00:00:00,41.886532000000003,-87.630004999999997,268.069031000000000,254.812454000000000,33.717132999999997,100083.406250000000000,0,0,181.926314999999990,0,0,241.760086000000000,7.970743000000000,0,NA,41.886532 -87.630005,-87.630004999999997,41.886532000000003,22.854255800000001,45.000000000000000,737,737,0.000000878653095,0.003789315999938,0.000000162137696
321,4,320,321,15886.000000000000000,42.590000000000003,0.002680572845910,0,719,719,2015-01-01_00:00:00,41.885708000000001,-87.625427000000002,268.100098000000000,254.829604999999990,33.647556000000002,100111.351562000000000,0,0,181.880340999999990,0,0,240.997833000000010,7.785404000000000,0,NA,41.885708 -87.625427;41.885719 -87.624298;41.886547 -87.625458;41.88657 -87.624298,-87.625427000000002,41.885708000000001,22.910176400000001,45.000000000000000,719,719,0.000000878641751,0.003789288000121,0.000000411672174
322,2,321,322,15897.000000000000000,55.850000000000001,0.002228402764880,0,740,740,2015-01-01_00:00:00,41.886547000000000,-87.626587000000001,268.090149000000000,254.823746000000000,33.667957000000001,100103.335938000000000,0,0,181.887114999999990,0,0,241.217559999999990,7.834504000000000,0,NA,41.886547 -87.626587;41.886547 -87.625458,-87.626587000000001,41.886547000000000,22.892268200000000,45.000000000000000,740,740,0.000000878653095,0.003789315999938,0.000000280338350
323,2,322,323,15943.000000000000000,95.409999999999997,0.003608882535300,0,739,739,2015-01-01_00:00:00,41.886543000000003,-87.627746999999999,268.083831999999970,254.820281999999990,33.682285000000000,100096.414062000000000,0,0,181.895844000000010,0,0,241.387482000000010,7.878261000000000,0,NA,41.886543 -87.627747;41.886547 -87.626587,-87.627746999999999,41.886543000000003,22.880897600000001,45.000000000000000,739,739,0.000000878653095,0.003789316000052,0.000000502176593
324,2,323,324,15948.000000000000000,80.879999999999995,0.003026192098290,0,735,735,2015-01-01_00:00:00,41.886516999999998,-87.632294000000002,268.056213000000010,254.805556999999990,33.746707999999998,100070.890625000000000,0,0,181.946136000000000,0,0,242.101531999999990,8.060079000000000,0,NA,41.886517 -87.632294;41.886524 -87.631165,-87.632294000000002,41.886516999999998,22.831183400000000,45.000000000000000,735,735,0.000000878653095,0.003789316000052,0.000000436285350
325,10,324,325,15966.000000000000000,84.379999999999995,0.015402994495300,0,713,713,2015-01-01_00:00:00,41.885669999999998,-87.632262999999995,268.057007000000000,254.806519000000010,33.747546999999997,100071.914062000000000,0,0,181.951828000000010,0,0,242.072540000000000,8.055339000000000,0,NA,41.88567 -87.632263;41.885677 -87.631134;41.885685 -87.630005;41.885689 -87.628845;41.885689 -87.627716;41.886517 -87.632294;41.886524 -87.631165;41.886532 -87.630005;41.886536 -87.628876;41.886543 -87.627747,-87.632262999999995,41.885669999999998,22.832612600000001,45.000000000000000,713,713,0.000000878641751,0.003789288000007,0.000002115342802
326,4,325,326,15970.000000000000000,89.340000000000003,0.002550113081390,0,710,710,2015-01-01_00:00:00,41.885651000000003,-87.635711999999998,268.035552999999990,254.795134999999990,33.797885999999998,100052.976562000000000,0,0,181.980331000000010,0,0,242.582489000000010,8.198831000000000,0,NA,41.885651 -87.635712;41.885662 -87.634552;41.88649 -87.635712;41.886509 -87.634583,-87.635711999999998,41.885651000000003,22.793995400000000,45.000000000000000,710,710,0.000000878641751,0.003789288000007,0.000000347641795
327,2,326,327,15979.000000000000000,89.269999999999996,0.003059056658420,0,734,734,2015-01-01_00:00:00,41.886508999999997,-87.633422999999993,268.048248000000000,254.801361000000010,33.765571999999999,100064.578125000000000,0,0,181.960647999999990,0,0,242.262222000000010,8.105235000000000,0,NA,41.886509 -87.633423;41.886517 -87.632294,-87.633422999999993,41.886508999999997,22.816846399999999,45.000000000000000,734,734,0.000000878653095,0.003789316000052,0.000000448580106
328,1,327,328,15983.000000000000000,68.829999999999998,0.002024186433210,0,733,733,2015-01-01_00:00:00,41.886508999999997,-87.634583000000006,268.041839999999980,254.797912999999990,33.780341999999997,100058.195312000000000,0,0,181.973021999999990,0,0,242.432953000000000,8.154555000000000,0,NA,41.886509 -87.634583,-87.634583000000006,41.886508999999997,22.805312000000001,45.000000000000000,733,733,0.000000878653095,0.003789315999938,0.000000249122107
329,2,328,329,16395.000000000000000,58.100000000000001,0.000955246681136,0,741,741,2015-01-01_00:00:00,41.886547000000000,-87.625457999999995,268.098907000000000,254.828399999999990,33.647475999999997,100110.476562000000000,0,0,181.877579000000000,0,0,241.035980000000000,7.792253000000000,0,NA,41.886547 -87.625458;41.887405 -87.625458,-87.625457999999995,41.886547000000000,22.908032599999999,45.000000000000000,741,741,0.000000878653095,0.003789315999938,0.000000054347417
330,2,329,330,16526.000000000000000,77.780000000000001,0.001248054775110,0,742,742,2015-01-01_00:00:00,41.886569999999999,-87.624297999999996,268.108123999999980,254.833298000000010,33.625892999999998,100117.812500000000000,0,0,181.862395999999990,0,0,240.862381000000000,7.751616000000000,0,NA,41.88657 -87.624298;41.887413 -87.624329,-87.624297999999996,41.886569999999999,22.924623199999900,45.000000000000000,742,742,0.000000878653095,0.003789315999938,0.000000092952111
331,4,330,331,16941.000000000000000,20.629999999999999,0.002709028004350,0,741,741,2015-01-01_00:00:00,41.886547000000000,-87.625457999999995,268.098907000000000,254.828399999999990,33.647475999999997,100110.476562000000000,0,0,181.877579000000000,0,0,241.035980000000000,7.792253000000000,0,NA,41.886547 -87.625458;41.88657 -87.624298;41.887405 -87.625458;41.887413 -87.624329,-87.625457999999995,41.886547000000000,22.908032599999999,45.000000000000000,741,741,0.000000878653095,0.003789315999938,0.000000295016947
332,3,331,332,16953.000000000000000,44.159999999999997,0.003269404062940,0,741,741,2015-01-01_00:00:00,41.886547000000000,-87.625457999999995,268.098907000000000,254.828399999999990,33.647475999999997,100110.476562000000000,0,0,181.877579000000000,0,0,241.035980000000000,7.792253000000000,0,NA,41.886547 -87.625458;41.887394 -87.626587;41.887405 -87.625458,-87.625457999999995,41.886547000000000,22.908032599999999,45.000000000000000,741,741,0.000000878653095,0.003789315999938,0.000000328044382
333,1,332,333,17163.000000000000000,68.680000000000007,0.000918982124519,0,764,764,2015-01-01_00:00:00,41.887413000000002,-87.624329000000003,268.106811999999990,254.832062000000010,33.626266000000001,100117.164062000000000,0,0,181.859146000000010,0,0,240.902694999999990,7.758155000000000,0,NA,41.887413 -87.624329,-87.624329000000003,41.887413000000002,22.922261599999999,45.000000000000000,764,764,0.000000878666060,0.003789347999941,0.000000052704346
341,2,340,341,329702.000000000000000,112.410000000000000,0.003452275207060,0,565,565,2015-01-01_00:00:00,41.879772000000003,-87.625366000000000,268.104187000000020,254.836806999999990,33.663097000000000,100117.843750000000000,0,0,181.901047000000010,0,0,240.717254999999990,7.728365000000000,0,NA,41.879772 -87.625366;41.880615 -87.625397,-87.625366000000000,41.879772000000003,22.917536600000101,45.000000000000000,565,565,0.000000878560722,0.003789087999962,0.000000635192009
