"","OID","Time_UTC","Lat","Lon","Temp.K.","DewPoint.K.","RelHumid","Pressure","RadDir.Wm.2.","RadDiff.Wm.2.","LWRad","SWNorm","SWRad","WindDir.from.","WindSpeed.ms.1.","SnowDepth.cm.","x","coord","T_F"
"781",781,"2015-01-01_00:00:00",41.888233,-87.630035,268.067719,254.810669,33.71479,100081.398438,0,0,181.92131,0,0,241.825623,7.985623,0,NA,"41.888233 -87.630035",22.8518942
"782",782,"2015-01-01_00:00:00",41.888237,-87.628876,268.075165,254.814621,33.697289,100087.84375,0,0,181.906784,0,0,241.656876,7.937104,0,NA,"41.888237 -87.628876",22.8652970000001
"783",783,"2015-01-01_00:00:00",41.888241,-87.627747,268.083649,254.819061,33.677067,100094.578125,0,0,181.891556,0,0,241.481995,7.889194,0,NA,"41.888241 -87.627747",22.8805682
"784",784,"2015-01-01_00:00:00",41.888252,-87.626587,268.089172,254.822113,33.664688,100101.460938,0,0,181.877609,0,0,241.286011,7.847633,0,NA,"41.888252 -87.626587",22.8905096
"785",785,"2015-01-01_00:00:00",41.888252,-87.625458,268.096619,254.826126,33.647503,100108.742188,0,0,181.87262,0,0,241.121002,7.805753,0,NA,"41.888252 -87.625458",22.9039142
"786",786,"2015-01-01_00:00:00",41.888268,-87.624329,268.106018,254.831085,33.62534,100116.375,0,0,181.866226,0,0,240.957703,7.762188,0,NA,"41.888268 -87.624329",22.9208324
"787",787,"2015-01-01_00:00:00",41.888271,-87.623169,268.113739,254.835266,33.607647,100124.320312,0,0,181.858215,0,0,240.792297,7.719276,0,NA,"41.888271 -87.623169",22.9347302
"788",788,"2015-01-01_00:00:00",41.888279,-87.62204,268.12204,254.839767,33.588657,100132.578125,0,0,181.848007,0,0,240.616745,7.681362,0,NA,"41.888279 -87.62204",22.949672
"789",789,"2015-01-01_00:00:00",41.888287,-87.620911,268.131317,254.844788,33.567379,100141.078125,0,0,181.84288,0,0,240.466553,7.643666,0,NA,"41.888287 -87.620911",22.9663706000001
"790",790,"2015-01-01_00:00:00",41.888287,-87.619751,268.140533,254.849808,33.546349,100149.632812,0,0,181.835678,0,0,240.321701,7.60584,0,NA,"41.888287 -87.619751",22.9829594
"791",791,"2015-01-01_00:00:00",41.888287,-87.618622,268.148193,254.854065,33.529324,100158.28125,0,0,181.830688,0,0,240.197723,7.574543,0,NA,"41.888287 -87.618622",22.9967474
"792",792,"2015-01-01_00:00:00",41.888294,-87.617493,268.156525,254.858627,33.510509,100166.765625,0,0,181.828476,0,0,240.053268,7.547066,0,NA,"41.888294 -87.617493",23.011745
"793",793,"2015-01-01_00:00:00",41.889008,-87.641449,267.991089,254.769867,33.893871,100011.460938,0,0,182.01799,0,0,243.539642,8.482487,0,NA,"41.889008 -87.641449",22.7139602
"794",794,"2015-01-01_00:00:00",41.889019,-87.640289,267.999725,254.774368,33.873249,100019.078125,0,0,182.01239,0,0,243.367737,8.423202,0,NA,"41.889019 -87.640289",22.729505
"795",795,"2015-01-01_00:00:00",41.889023,-87.63916,268.009552,254.779449,33.84951,100026.671875,0,0,182.003952,0,0,243.16922,8.374462,0,NA,"41.889023 -87.63916",22.7471935999999
"796",796,"2015-01-01_00:00:00",41.88903,-87.638,268.015839,254.782852,33.835052,100033.960938,0,0,181.994858,0,0,243.016907,8.326777,0,NA,"41.88903 -87.638",22.7585102
"797",797,"2015-01-01_00:00:00",41.889038,-87.636871,268.023071,254.786667,33.817966,100041.109375,0,0,181.986053,0,0,242.845306,8.270791,0,NA,"41.889038 -87.636871",22.7715278
"798",798,"2015-01-01_00:00:00",41.889046,-87.635742,268.031281,254.790939,33.79826,100047.945312,0,0,181.976898,0,0,242.666809,8.219113,0,NA,"41.889046 -87.635742",22.7863058
"799",799,"2015-01-01_00:00:00",41.889053,-87.634583,268.037598,254.794296,33.783504,100054.601562,0,0,181.965591,0,0,242.501389,8.174103,0,NA,"41.889053 -87.634583",22.7976764
"800",800,"2015-01-01_00:00:00",41.889057,-87.633453,268.045319,254.79834,33.765068,100061.171875,0,0,181.955444,0,0,242.353363,8.127211,0,NA,"41.889057 -87.633453",22.8115742
"801",801,"2015-01-01_00:00:00",41.889061,-87.632324,268.053009,254.802368,33.746792,100067.648438,0,0,181.940842,0,0,242.180695,8.083648,0,NA,"41.889061 -87.632324",22.8254161999999
"802",802,"2015-01-01_00:00:00",41.889076,-87.631165,268.059662,254.805908,33.731243,100074.015625,0,0,181.932404,0,0,242.025467,8.036139,0,NA,"41.889076 -87.631165",22.8373916
"803",803,"2015-01-01_00:00:00",41.88908,-87.630035,268.066864,254.809723,33.714306,100080.359375,0,0,181.92247,0,0,241.853607,7.988407,0,NA,"41.88908 -87.630035",22.8503552
"804",804,"2015-01-01_00:00:00",41.889088,-87.628906,268.074219,254.813629,33.697048,100086.742188,0,0,181.90625,0,0,241.696198,7.941296,0,NA,"41.889088 -87.628906",22.8635942
"805",805,"2015-01-01_00:00:00",41.889095,-87.627747,268.08316,254.818283,33.675625,100093.492188,0,0,181.893005,0,0,241.525894,7.899045,0,NA,"41.889095 -87.627747",22.879688
"806",806,"2015-01-01_00:00:00",41.889095,-87.626617,268.090027,254.821976,33.659714,100100.523438,0,0,181.884323,0,0,241.34082,7.855499,0,NA,"41.889095 -87.626617",22.8920486
"807",807,"2015-01-01_00:00:00",41.889099,-87.625488,268.096741,254.825623,33.644409,100107.929688,0,0,181.874985,0,0,241.15625,7.808734,0,NA,"41.889099 -87.625488",22.9041338
"808",808,"2015-01-01_00:00:00",41.889111,-87.624329,268.105347,254.8302,33.624264,100115.59375,0,0,181.863571,0,0,240.994507,7.765015,0,NA,"41.889111 -87.624329",22.9196246
"809",809,"2015-01-01_00:00:00",41.889114,-87.623199,268.11203,254.833893,33.609291,100123.65625,0,0,181.859863,0,0,240.828888,7.725373,0,NA,"41.889114 -87.623199",22.931654
"810",810,"2015-01-01_00:00:00",41.889118,-87.62207,268.120483,254.83844,33.589798,100131.921875,0,0,181.850098,0,0,240.665588,7.686234,0,NA,"41.889118 -87.62207",22.9468694
"811",811,"2015-01-01_00:00:00",41.88913,-87.620911,268.129852,254.843491,33.568195,100140.359375,0,0,181.844009,0,0,240.509521,7.646574,0,NA,"41.88913 -87.620911",22.9637336000001
"812",812,"2015-01-01_00:00:00",41.889141,-87.619781,268.139587,254.84874,33.545784,100148.914062,0,0,181.839508,0,0,240.372253,7.610949,0,NA,"41.889141 -87.619781",22.9812566
"813",813,"2015-01-01_00:00:00",41.889145,-87.618622,268.148407,254.853546,33.525723,100157.695312,0,0,181.835297,0,0,240.223022,7.585144,0,NA,"41.889145 -87.618622",22.9971326
"814",814,"2015-01-01_00:00:00",41.889145,-87.617493,268.156891,254.8582,33.506554,100166.367188,0,0,181.82988,0,0,240.080414,7.556249,0,NA,"41.889145 -87.617493",23.0124038
"815",815,"2015-01-01_00:00:00",41.889862,-87.641449,267.990387,254.769073,33.893417,100009.835938,0,0,182.012161,0,0,243.583496,8.48245,0,NA,"41.889862 -87.641449",22.7126966
"816",816,"2015-01-01_00:00:00",41.889866,-87.64032,267.998505,254.773331,33.8741,100017.617188,0,0,182.006226,0,0,243.409424,8.43098,0,NA,"41.889866 -87.64032",22.727309
"817",817,"2015-01-01_00:00:00",41.889877,-87.63916,268.008179,254.77832,33.850746,100025.195312,0,0,181.997925,0,0,243.214661,8.383379,0,NA,"41.889877 -87.63916",22.7447222
"818",818,"2015-01-01_00:00:00",41.889893,-87.638031,268.014679,254.781815,33.835701,100032.53125,0,0,181.989548,0,0,243.044922,8.33088,0,NA,"41.889893 -87.638031",22.7564222
"819",819,"2015-01-01_00:00:00",41.889893,-87.636902,268.022308,254.785812,33.817509,100039.695312,0,0,181.980377,0,0,242.886978,8.275022,0,NA,"41.889893 -87.636902",22.7701544
"820",820,"2015-01-01_00:00:00",41.8899,-87.635742,268.030731,254.790161,33.797173,100046.53125,0,0,181.974731,0,0,242.709717,8.225349,0,NA,"41.8899 -87.635742",22.7853158
"821",821,"2015-01-01_00:00:00",41.8899,-87.634613,268.036072,254.79306,33.784973,100053.3125,0,0,181.963028,0,0,242.540451,8.177538,0,NA,"41.8899 -87.634613",22.7949296
"822",822,"2015-01-01_00:00:00",41.889904,-87.633484,268.043091,254.796768,33.768353,100059.921875,0,0,181.955017,0,0,242.388214,8.130215,0,NA,"41.889904 -87.633484",22.8075638
"823",823,"2015-01-01_00:00:00",41.889908,-87.632324,268.051849,254.8013,33.747242,100066.5,0,0,181.942444,0,0,242.24118,8.085751,0,NA,"41.889908 -87.632324",22.8233282
"824",824,"2015-01-01_00:00:00",41.889919,-87.631195,268.059143,254.805145,33.730022,100072.960938,0,0,181.936005,0,0,242.068359,8.041701,0,NA,"41.889919 -87.631195",22.8364574
"825",825,"2015-01-01_00:00:00",41.889923,-87.630035,268.066315,254.808945,33.713173,100079.375,0,0,181.925491,0,0,241.90535,7.995158,0,NA,"41.889923 -87.630035",22.849367
"826",826,"2015-01-01_00:00:00",41.889935,-87.628906,268.073883,254.812943,33.695305,100085.742188,0,0,181.910324,0,0,241.722107,7.949416,0,NA,"41.889935 -87.628906",22.8629894000001
"827",827,"2015-01-01_00:00:00",41.889938,-87.627747,268.082153,254.817276,33.675621,100092.484375,0,0,181.897049,0,0,241.562103,7.904952,0,NA,"41.889938 -87.627747",22.8778754
"828",828,"2015-01-01_00:00:00",41.889946,-87.626617,268.089569,254.821213,33.658192,100099.515625,0,0,181.889847,0,0,241.402679,7.858945,0,NA,"41.889946 -87.626617",22.8912242
"829",829,"2015-01-01_00:00:00",41.889957,-87.625488,268.096466,254.824951,33.642387,100106.960938,0,0,181.874435,0,0,241.22345,7.813407,0,NA,"41.889957 -87.625488",22.9036388
"830",830,"2015-01-01_00:00:00",41.889961,-87.624329,268.104797,254.829391,33.622967,100114.734375,0,0,181.866577,0,0,241.035614,7.771464,0,NA,"41.889961 -87.624329",22.9186346
"831",831,"2015-01-01_00:00:00",41.889965,-87.623199,268.111969,254.833298,33.606663,100122.78125,0,0,181.859573,0,0,240.867355,7.730547,0,NA,"41.889965 -87.623199",22.9315442
"832",832,"2015-01-01_00:00:00",41.889973,-87.62207,268.119537,254.837433,33.58947,100131.0625,0,0,181.856155,0,0,240.706161,7.689469,0,NA,"41.889973 -87.62207",22.9451665999999
"833",833,"2015-01-01_00:00:00",41.889984,-87.620911,268.128754,254.842407,33.568249,100139.703125,0,0,181.846771,0,0,240.547638,7.650173,0,NA,"41.889984 -87.620911",22.9617572
"834",834,"2015-01-01_00:00:00",41.889992,-87.619781,268.139496,254.848114,33.543129,100148.34375,0,0,181.842941,0,0,240.403702,7.619082,0,NA,"41.889992 -87.619781",22.9810928
"835",835,"2015-01-01_00:00:00",41.889992,-87.618652,268.148102,254.852814,33.523563,100157.15625,0,0,181.838699,0,0,240.266403,7.593356,0,NA,"41.889992 -87.618652",22.9965836
"836",836,"2015-01-01_00:00:00",41.889999,-87.617493,268.155914,254.857132,33.506111,100165.789062,0,0,181.829468,0,0,240.130234,7.558465,0,NA,"41.889999 -87.617493",23.0106452
"837",837,"2015-01-01_00:00:00",41.890705,-87.641449,267.989319,254.768127,33.894081,100008.234375,0,0,182.003052,0,0,243.618393,8.490253,0,NA,"41.890705 -87.641449",22.7107742000001
"838",838,"2015-01-01_00:00:00",41.890713,-87.64032,267.997375,254.772339,33.874844,100016.023438,0,0,181.999649,0,0,243.445984,8.440281,0,NA,"41.890713 -87.64032",22.725275
"839",839,"2015-01-01_00:00:00",41.89072,-87.63916,268.006409,254.777039,33.853149,100023.65625,0,0,181.99324,0,0,243.256531,8.389667,0,NA,"41.89072 -87.63916",22.7415362
"840",840,"2015-01-01_00:00:00",41.890724,-87.638031,268.014038,254.781052,33.835037,100031.023438,0,0,181.985535,0,0,243.078354,8.334502,0,NA,"41.890724 -87.638031",22.7552684
"841",841,"2015-01-01_00:00:00",41.890732,-87.636902,268.02124,254.784836,33.817986,100038.226562,0,0,181.979568,0,0,242.915741,8.27942,0,NA,"41.890732 -87.636902",22.768232
"842",842,"2015-01-01_00:00:00",41.890747,-87.635742,268.029724,254.789215,33.797455,100045.164062,0,0,181.971207,0,0,242.740692,8.231541,0,NA,"41.890747 -87.635742",22.7835032
"843",843,"2015-01-01_00:00:00",41.890751,-87.634613,268.035889,254.792496,33.783031,100051.984375,0,0,181.960968,0,0,242.577164,8.182883,0,NA,"41.890751 -87.634613",22.7946002
"844",844,"2015-01-01_00:00:00",41.890755,-87.633484,268.041809,254.79567,33.769276,100058.625,0,0,181.953659,0,0,242.414246,8.135159,0,NA,"41.890755 -87.633484",22.8052562
"845",845,"2015-01-01_00:00:00",41.890766,-87.632324,268.05011,254.799973,33.749344,100065.234375,0,0,181.945389,0,0,242.280426,8.093324,0,NA,"41.890766 -87.632324",22.820198
"846",846,"2015-01-01_00:00:00",41.89077,-87.631195,268.058441,254.804321,33.729401,100071.835938,0,0,181.935791,0,0,242.103256,8.048779,0,NA,"41.89077 -87.631195",22.8351938
"847",847,"2015-01-01_00:00:00",41.890781,-87.630066,268.06546,254.808044,33.712902,100078.320312,0,0,181.925079,0,0,241.931656,8.00093,0,NA,"41.890781 -87.630066",22.8478279999999
"848",848,"2015-01-01_00:00:00",41.890781,-87.628906,268.073608,254.812302,33.693489,100084.835938,0,0,181.911926,0,0,241.755646,7.954758,0,NA,"41.890781 -87.628906",22.8624943999999
"849",849,"2015-01-01_00:00:00",41.890793,-87.627777,268.08136,254.816391,33.675156,100091.601562,0,0,181.897293,0,0,241.59964,7.907366,0,NA,"41.890793 -87.627777",22.876448
"850",850,"2015-01-01_00:00:00",41.8908,-87.626648,268.088196,254.820038,33.659225,100098.664062,0,0,181.887726,0,0,241.428314,7.864417,0,NA,"41.8908 -87.626648",22.8887528
"851",851,"2015-01-01_00:00:00",41.8908,-87.625488,268.096039,254.824203,33.640846,100106.109375,0,0,181.876801,0,0,241.250153,7.822221,0,NA,"41.8908 -87.625488",22.9028702000001
"852",852,"2015-01-01_00:00:00",41.890808,-87.624359,268.104523,254.828735,33.621048,100113.921875,0,0,181.867203,0,0,241.072678,7.779322,0,NA,"41.890808 -87.624359",22.9181414
"853",853,"2015-01-01_00:00:00",41.890812,-87.623199,268.113678,254.833603,33.599606,100122.046875,0,0,181.85878,0,0,240.909973,7.735105,0,NA,"41.890812 -87.623199",22.9346204
"854",854,"2015-01-01_00:00:00",41.89082,-87.62207,268.120239,254.83725,33.58506,100130.382812,0,0,181.856812,0,0,240.737045,7.695057,0,NA,"41.89082 -87.62207",22.9464302000001
"855",855,"2015-01-01_00:00:00",41.89082,-87.620941,268.129211,254.842087,33.564388,100138.984375,0,0,181.849731,0,0,240.581131,7.657742,0,NA,"41.89082 -87.620941",22.9625798
"856",856,"2015-01-01_00:00:00",41.890823,-87.619781,268.139465,254.847549,33.540424,100147.671875,0,0,181.840744,0,0,240.426483,7.628094,0,NA,"41.890823 -87.619781",22.981037
"857",857,"2015-01-01_00:00:00",41.890835,-87.618652,268.147369,254.851898,33.522655,100156.523438,0,0,181.834213,0,0,240.297592,7.597235,0,NA,"41.890835 -87.618652",22.9952642000001
"858",858,"2015-01-01_00:00:00",41.890846,-87.617493,268.154846,254.856064,33.506073,100165.257812,0,0,181.829956,0,0,240.175385,7.560792,0,NA,"41.890846 -87.617493",23.0087228
"859",859,"2015-01-01_00:00:00",41.891563,-87.641479,267.987274,254.766754,33.897408,100006.507812,0,0,181.990814,0,0,243.608917,8.497799,0,NA,"41.891563 -87.641479",22.7070932
"860",860,"2015-01-01_00:00:00",41.891563,-87.64032,267.995605,254.771103,33.877472,100014.40625,0,0,181.987686,0,0,243.454437,8.449514,0,NA,"41.891563 -87.64032",22.722089
"861",861,"2015-01-01_00:00:00",41.891575,-87.639191,268.004364,254.77565,33.856415,100022.101562,0,0,181.985458,0,0,243.291534,8.396776,0,NA,"41.891575 -87.639191",22.7378552
"862",862,"2015-01-01_00:00:00",41.891579,-87.638062,268.012329,254.7798,33.837334,100029.460938,0,0,181.978226,0,0,243.118866,8.338172,0,NA,"41.891579 -87.638062",22.7521922
"863",863,"2015-01-01_00:00:00",41.891586,-87.636902,268.019379,254.783508,33.820675,100036.726562,0,0,181.974442,0,0,242.933151,8.287143,0,NA,"41.891586 -87.636902",22.7648822
"864",864,"2015-01-01_00:00:00",41.891594,-87.635773,268.028229,254.788071,33.799194,100043.8125,0,0,181.963776,0,0,242.764008,8.239097,0,NA,"41.891594 -87.635773",22.7808122
"865",865,"2015-01-01_00:00:00",41.891605,-87.634613,268.036621,254.792389,33.778835,100050.609375,0,0,181.955414,0,0,242.606659,8.187726,0,NA,"41.891605 -87.634613",22.7959178
"866",866,"2015-01-01_00:00:00",41.891605,-87.633484,268.041779,254.795197,33.767071,100057.273438,0,0,181.948868,0,0,242.43634,8.140381,0,NA,"41.891605 -87.633484",22.8052022000001
"867",867,"2015-01-01_00:00:00",41.891613,-87.632324,268.049072,254.799026,33.749741,100063.945312,0,0,181.939835,0,0,242.272552,8.100013,0,NA,"41.891613 -87.632324",22.8183296
"868",868,"2015-01-01_00:00:00",41.891613,-87.631195,268.058014,254.803635,33.728134,100070.609375,0,0,181.933151,0,0,242.133942,8.054894,0,NA,"41.891613 -87.631195",22.8344252
"869",869,"2015-01-01_00:00:00",41.891628,-87.630066,268.064392,254.807053,33.713287,100077.265625,0,0,181.92218,0,0,241.942612,8.008736,0,NA,"41.891628 -87.630066",22.8459056
"870",870,"2015-01-01_00:00:00",41.891628,-87.628906,268.072266,254.811172,33.694534,100083.789062,0,0,181.913528,0,0,241.768661,7.959851,0,NA,"41.891628 -87.628906",22.8600788
"871",871,"2015-01-01_00:00:00",41.891628,-87.627777,268.08075,254.815613,33.674294,100090.632812,0,0,181.897171,0,0,241.584686,7.91788,0,NA,"41.891628 -87.627777",22.87535
"872",872,"2015-01-01_00:00:00",41.891644,-87.626648,268.086914,254.818939,33.660122,100097.734375,0,0,181.88443,0,0,241.428482,7.876859,0,NA,"41.891644 -87.626648",22.8864452
"873",873,"2015-01-01_00:00:00",41.891655,-87.625488,268.094757,254.823105,33.641705,100105.265625,0,0,181.876984,0,0,241.237793,7.832025,0,NA,"41.891655 -87.625488",22.9005626
"874",874,"2015-01-01_00:00:00",41.891663,-87.624359,268.10379,254.827866,33.620388,100113.054688,0,0,181.867828,0,0,241.062866,7.785026,0,NA,"41.891663 -87.624359",22.916822
"875",875,"2015-01-01_00:00:00",41.891666,-87.62323,268.11377,254.83313,33.596828,100121.234375,0,0,181.861404,0,0,240.908249,7.743299,0,NA,"41.891666 -87.62323",22.934786
"876",876,"2015-01-01_00:00:00",41.89167,-87.62207,268.120392,254.836823,33.582123,100129.578125,0,0,181.854721,0,0,240.751373,7.703892,0,NA,"41.89167 -87.62207",22.9467056
"877",877,"2015-01-01_00:00:00",41.891682,-87.620941,268.128876,254.841415,33.562675,100138.195312,0,0,181.851929,0,0,240.588577,7.667522,0,NA,"41.891682 -87.620941",22.9619768
"878",878,"2015-01-01_00:00:00",41.891682,-87.619812,268.138458,254.846542,33.540428,100146.867188,0,0,181.8414,0,0,240.446045,7.635875,0,NA,"41.891682 -87.619812",22.9792244
"879",879,"2015-01-01_00:00:00",41.891685,-87.618652,268.146881,254.851135,33.521301,100155.875,0,0,181.834793,0,0,240.302277,7.601654,0,NA,"41.891685 -87.618652",22.9943858
"880",880,"2015-01-01_00:00:00",41.891693,-87.617523,268.155518,254.85585,33.501656,100164.648438,0,0,181.831528,0,0,240.178391,7.569468,0,NA,"41.891693 -87.617523",23.0099324
